Generation,evals,avg,std,min,max,best_one,fitness_best_one
222,66,[  22.96      2583.4868623],[ 0.19595918 45.57351808],[  22.        2559.3107134],[  23.         2864.58378833],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2718.3511173596567)"
223,62,[  22.94      2583.7288784],[ 0.23748684 50.13467154],[  22.        2559.3107134],[  23.         2864.58378833],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2718.3511173596567)"
224,60,[  22.91       2583.79802337],[ 0.28618176 56.36307815],[  22.        2559.3107134],[  23.         2864.58378833],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2718.3511173596567)"
225,62,[  22.85       2587.46255568],[ 0.35707142 66.02422765],[  22.        2559.3107134],[  23.         2864.58378833],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
226,58,[  22.99       2560.81053255],[ 0.09949874 14.92301207],[  22.        2559.3107134],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
227,56,[  22.98       2562.31035169],[ 0.14       20.99746802],[  22.        2559.3107134],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
228,68,[  22.98       2562.31035169],[ 0.14       20.99746802],[  22.        2559.3107134],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
229,64,[  22.98       2562.31035169],[ 0.14       20.99746802],[  22.        2559.3107134],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
230,56,[  22.98       2562.31035169],[ 0.14       20.99746802],[  22.        2559.3107134],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
231,68,[  22.97       2563.70047929],[ 0.17058722 25.62753244],[  22.         2548.34155867],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
232,50,[  22.93       2569.48037277],[ 0.25514702 38.40322806],[  22.         2548.34155867],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
233,64,[  22.87       2579.37927444],[ 0.33630343 55.21357639],[  22.         2548.34155867],[  23.         2832.20590551],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
234,66,[  22.83      2584.9397135],[ 0.3756328  60.81970401],[  22.         2548.34155867],[  23.         2832.20590551],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
235,60,[  22.77       2595.38679147],[ 0.42083251 73.85457141],[  22.         2548.34155867],[  23.         2832.20590551],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
236,62,[  22.68       2610.17131375],[ 0.46647615 85.39963391],[  22.         2548.34155867],[  23.         2832.20590551],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
237,64,[  22.57       2627.37763374],[ 0.49507575 93.70863284],[  22.        2540.1497158],[  23.         2832.20590551],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
238,48,[  22.38       2648.02993461],[ 0.48538644 78.57534984],[  22.        2540.1497158],[  23.         2723.73946075],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2709.2926278629975)"
239,54,[  22.56       2618.64525973],[ 0.49638695 80.16422466],[  22.        2540.1497158],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
240,52,[  22.85       2571.55985752],[ 0.35707142 57.62514794],[  22.        2540.1497158],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
241,64,[  22.96       2553.42238895],[ 0.19595918 30.89156525],[  22.        2540.1497158],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
242,70,[  22.92       2559.09877188],[ 0.2712932 43.2808566],[  22.         2540.03619924],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
243,62,[  22.87       2565.72931808],[ 0.33630343 54.40481155],[  22.         2540.03619924],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
244,58,[  22.79       2576.23964084],[ 0.40730824 66.8946695 ],[  22.         2540.03619924],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
245,54,[  22.71       2587.88893137],[ 0.45376205 75.10348245],[  22.        2525.7569536],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
246,66,[  22.61       2603.98380529],[ 0.48774994 80.8546982 ],[  22.        2525.7569536],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
247,46,[  22.36       2644.64547483],[ 0.48       80.41082526],[  22.        2525.7569536],[  23.         2717.41292129],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
248,70,[  22.17       2675.31239815],[ 0.3756328  64.12753637],[  22.        2525.7569536],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
249,58,[  22.12      2680.5070567],[ 0.32496154 56.45349526],[  22.        2525.7569536],[  23.         2709.29262786],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
250,56,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
251,74,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
252,60,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
253,58,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
254,78,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
255,64,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
256,52,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
257,52,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
258,50,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
